Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths
2020/11/12 06:00:00+00,Interlake-Eastern,31,764,282,474,8
2020/11/12 06:00:00+00,Northern,22,468,184,281,3
2020/11/12 06:00:00+00,Prairie Mountain Health,15,778,154,620,4
2020/11/12 06:00:00+00,Southern Health-Santé Sud,93,1737,708,1008,21
2020/11/12 06:00:00+00,Winnipeg,248,6510,4239,2144,127
2020/11/13 06:00:00+00,All,369,10626,5731,4725,170
2020/11/13 06:00:00+00,Interlake-Eastern,13,777,280,489,8
2020/11/13 06:00:00+00,Northern,23,491,195,293,3
2020/11/13 06:00:00+00,Prairie Mountain Health,11,789,159,626,4
2020/11/13 06:00:00+00,Southern Health-Santé Sud,66,1803,681,1097,25
2020/11/13 06:00:00+00,Winnipeg,256,6766,4416,2220,130
2020/11/14 06:00:00+00,All,443,11069,5977,4916,176
2020/11/14 06:00:00+00,Interlake-Eastern,24,801,293,500,8
2020/11/14 06:00:00+00,Northern,31,522,203,316,3
2020/11/14 06:00:00+00,Prairie Mountain Health,40,829,197,628,4
2020/11/14 06:00:00+00,Southern Health-Santé Sud,129,1932,765,1140,27
2020/11/14 06:00:00+00,Winnipeg,219,6985,4519,2332,134
2020/11/15 06:00:00+00,All,350,11419,6176,5058,185
2020/11/15 06:00:00+00,Interlake-Eastern,20,821,306,507,8
2020/11/15 06:00:00+00,Northern,32,554,209,342,3
2020/11/15 06:00:00+00,Prairie Mountain Health,9,838,202,632,4
2020/11/15 06:00:00+00,Southern Health-Santé Sud,71,2003,799,1173,31
2020/11/15 06:00:00+00,Winnipeg,218,7203,4660,2404,139
2020/11/16 06:00:00+00,All,306,11725,6304,5226,195
2020/11/16 06:00:00+00,Interlake-Eastern,20,841,314,517,10
2020/11/16 06:00:00+00,Northern,27,581,213,365,3
2020/11/16 06:00:00+00,Prairie Mountain Health,10,848,207,637,4
2020/11/16 06:00:00+00,Southern Health-Santé Sud,110,2113,830,1249,34
2020/11/16 06:00:00+00,Winnipeg,139,7342,4740,2458,144
2020/11/17 06:00:00+00,All,417,12142,6556,5383,203
2020/11/17 06:00:00+00,Interlake-Eastern,16,857,319,526,12
2020/11/17 06:00:00+00,Northern,56,637,259,375,3
2020/11/17 06:00:00+00,Prairie Mountain Health,6,854,206,643,5
2020/11/17 06:00:00+00,Southern Health-Santé Sud,90,2203,852,1315,36
2020/11/17 06:00:00+00,Winnipeg,249,7591,4920,2524,147
2020/11/18 06:00:00+00,All,442,12584,6765,5606,213
2020/11/18 06:00:00+00,Interlake-Eastern,11,868,326,530,12
2020/11/18 06:00:00+00,Northern,38,675,276,395,4
2020/11/18 06:00:00+00,Prairie Mountain Health,11,865,214,644,7
2020/11/18 06:00:00+00,Southern Health-Santé Sud,122,2325,887,1402,36
2020/11/18 06:00:00+00,Winnipeg,260,7851,5062,2635,154
2020/11/19 06:00:00+00,All,431,13015,6936,5858,221
2020/11/19 06:00:00+00,Interlake-Eastern,21,889,331,545,13
2020/11/19 06:00:00+00,Northern,25,700,282,414,4
2020/11/19 06:00:00+00,Prairie Mountain Health,29,894,240,646,8
2020/11/19 06:00:00+00,Southern Health-Santé Sud,121,2446,915,1493,38
2020/11/19 06:00:00+00,Winnipeg,235,8086,5168,2760,158
2020/11/20 06:00:00+00,All,352,13367,7033,6100,234
2020/11/20 06:00:00+00,Interlake-Eastern,28,917,349,555,13
2020/11/20 06:00:00+00,Northern,20,720,289,426,5
2020/11/20 06:00:00+00,Prairie Mountain Health,15,909,250,650,9
2020/11/20 06:00:00+00,Southern Health-Santé Sud,91,2537,894,1602,41
2020/11/20 06:00:00+00,Winnipeg,198,8284,5251,2867,166
2020/11/21 06:00:00+00,All,247,13614,7116,6252,246
2020/11/21 06:00:00+00,Interlake-Eastern,13,930,353,564,13
2020/11/21 06:00:00+00,Northern,28,748,302,441,5
2020/11/21 06:00:00+00,Prairie Mountain Health,11,920,261,650,9
2020/11/21 06:00:00+00,Southern Health-Santé Sud,43,2580,888,1650,42
2020/11/21 06:00:00+00,Winnipeg,152,8436,5312,2947,177
2020/11/22 06:00:00+00,All,593,14207,7456,6499,252
2020/11/22 06:00:00+00,Interlake-Eastern,22,952,367,572,13
2020/11/22 06:00:00+00,Northern,18,766,298,463,5
2020/11/22 06:00:00+00,Prairie Mountain Health,14,934,261,664,9
2020/11/22 06:00:00+00,Southern Health-Santé Sud,124,2704,939,1721,44
2020/11/22 06:00:00+00,Winnipeg,415,8851,5591,3079,181
2020/11/23 06:00:00+00,All,432,14639,7586,6786,267
2020/11/23 06:00:00+00,Interlake-Eastern,31,983,387,583,13
2020/11/23 06:00:00+00,Northern,43,809,294,508,7
2020/11/23 06:00:00+00,Prairie Mountain Health,29,963,287,666,10
2020/11/23 06:00:00+00,Southern Health-Santé Sud,110,2814,954,1811,49
2020/11/23 06:00:00+00,Winnipeg,219,9070,5664,3218,188
2020/11/24 06:00:00+00,All,340,14979,7678,7019,282
2020/11/24 06:00:00+00,Interlake-Eastern,18,1001,398,590,13
2020/11/24 06:00:00+00,Northern,19,828,277,544,7
2020/11/24 06:00:00+00,Prairie Mountain Health,11,974,288,676,10
2020/11/24 06:00:00+00,Southern Health-Santé Sud,77,2891,931,1905,55
2020/11/24 06:00:00+00,Winnipeg,215,9285,5784,3304,197
2020/11/25 06:00:00+00,All,381,15360,7807,7262,291
2020/11/25 06:00:00+00,Interlake-Eastern,26,1027,413,600,14
2020/11/25 06:00:00+00,Northern,27,855,282,566,7
2020/11/25 06:00:00+00,Prairie Mountain Health,14,988,296,682,10
2020/11/25 06:00:00+00,Southern Health-Santé Sud,111,3002,959,1984,59
2020/11/25 06:00:00+00,Winnipeg,203,9488,5857,3430,201
2020/11/26 06:00:00+00,All,320,15680,7880,7497,303
2020/11/26 06:00:00+00,Interlake-Eastern,12,1039,414,609,16
2020/11/26 06:00:00+00,Northern,36,891,296,588,7
2020/11/26 06:00:00+00,Prairie Mountain Health,13,1001,305,685,11
2020/11/26 06:00:00+00,Southern Health-Santé Sud,63,3065,928,2075,62
2020/11/26 06:00:00+00,Winnipeg,196,9684,5937,3540,207
2020/11/27 06:00:00+00,All,493,16173,8028,7830,315
2020/11/27 06:00:00+00,Interlake-Eastern,20,1059,402,640,17
2020/11/27 06:00:00+00,Northern,35,926,292,627,7
2020/11/27 06:00:00+00,Prairie Mountain Health,16,1017,298,705,14
2020/11/27 06:00:00+00,Southern Health-Santé Sud,108,3173,969,2140,64
2020/11/27 06:00:00+00,Winnipeg,314,9998,6067,3718,213
2020/11/28 06:00:00+00,All,341,16514,8134,8054,326
2020/11/28 06:00:00+00,Interlake-Eastern,15,1074,412,645,17
2020/11/28 06:00:00+00,Northern,18,944,281,656,7
2020/11/28 06:00:00+00,Prairie Mountain Health,8,1025,295,715,15
2020/11/28 06:00:00+00,Southern Health-Santé Sud,74,3247,974,2208,65
2020/11/28 06:00:00+00,Winnipeg,226,10224,6172,3830,222
2020/11/29 06:00:00+00,All,353,16867,8198,8332,337
2020/11/29 06:00:00+00,Interlake-Eastern,21,1095,424,654,17
2020/11/29 06:00:00+00,Northern,42,986,311,668,7
2020/11/29 06:00:00+00,Prairie Mountain Health,15,1040,305,719,16
2020/11/29 06:00:00+00,Southern Health-Santé Sud,51,3298,969,2262,67
2020/11/29 06:00:00+00,Winnipeg,224,10448,6189,4029,230
2020/11/30 06:00:00+00,All,256,17123,8027,8741,355
2020/11/30 06:00:00+00,Interlake-Eastern,14,1109,421,671,17
2020/11/30 06:00:00+00,Northern,22,1008,315,685,8
2020/11/30 06:00:00+00,Prairie Mountain Health,9,1049,299,732,18
2020/11/30 06:00:00+00,Southern Health-Santé Sud,53,3351,918,2359,74
2020/11/30 06:00:00+00,Winnipeg,158,10606,6074,4294,238
2020/12/01 06:00:00+00,All,292,17415,8091,8953,371
2020/12/01 06:00:00+00,Interlake-Eastern,14,1123,413,693,17
2020/12/01 06:00:00+00,Northern,22,1030,317,705,8
2020/12/01 06:00:00+00,Prairie Mountain Health,9,1058,303,737,18
2020/12/01 06:00:00+00,Southern Health-Santé Sud,24,3375,908,2392,75
2020/12/01 06:00:00+00,Winnipeg,223,10829,6150,4426,253
2020/12/02 06:00:00+00,All,369,17784,8240,9162,382
2020/12/02 06:00:00+00,Interlake-Eastern,22,1145,423,705,17
2020/12/02 06:00:00+00,Northern,37,1067,336,722,9
2020/12/02 06:00:00+00,Prairie Mountain Health,31,1089,319,750,20
2020/12/02 06:00:00+00,Southern Health-Santé Sud,62,3437,890,2469,78
2020/12/02 06:00:00+00,Winnipeg,217,11046,6272,4516,258
2020/12/03 06:00:00+00,All,322,18106,8274,9436,396
2020/12/03 06:00:00+00,Interlake-Eastern,14,1159,419,722,18
2020/12/03 06:00:00+00,Northern,28,1095,337,749,9
2020/12/03 06:00:00+00,Prairie Mountain Health,19,1108,331,757,20
2020/12/03 06:00:00+00,Southern Health-Santé Sud,50,3487,861,2545,81
2020/12/03 06:00:00+00,Winnipeg,211,11257,6326,4663,268
2020/12/04 06:00:00+00,All,402,18508,8318,9781,409
2020/12/04 06:00:00+00,Interlake-Eastern,34,1193,436,739,18
2020/12/04 06:00:00+00,Northern,33,1128,353,765,10
2020/12/04 06:00:00+00,Prairie Mountain Health,17,1125,338,767,20
2020/12/04 06:00:00+00,Southern Health-Santé Sud,66,3553,862,2608,83
2020/12/04 06:00:00+00,Winnipeg,252,11509,6329,4902,278
2020/12/05 06:00:00+00,All,368,18876,8449,10001,426
2020/12/05 06:00:00+00,Interlake-Eastern,22,1215,455,741,19
2020/12/05 06:00:00+00,Northern,25,1153,350,793,10
2020/12/05 06:00:00+00,Prairie Mountain Health,20,1145,350,774,21
2020/12/05 06:00:00+00,Southern Health-Santé Sud,37,3590,851,2654,85
2020/12/05 06:00:00+00,Winnipeg,264,11773,6443,5039,291
2020/12/06 06:00:00+00,All,272,19148,4988,13722,438
2020/12/06 06:00:00+00,Interlake-Eastern,28,1243,223,1001,19
2020/12/06 06:00:00+00,Northern,27,1180,315,853,12
2020/12/06 06:00:00+00,Prairie Mountain Health,18,1163,160,980,23
2020/12/06 06:00:00+00,Southern Health-Santé Sud,22,3612,430,3096,86
2020/12/06 06:00:00+00,Winnipeg,177,11950,3860,7792,298
2020/12/07 06:00:00+00,All,260,19408,4902,14059,447
2020/12/07 06:00:00+00,Interlake-Eastern,39,1282,240,1023,19
2020/12/07 06:00:00+00,Northern,23,1203,321,870,12
2020/12/07 06:00:00+00,Prairie Mountain Health,26,1189,168,997,24
2020/12/07 06:00:00+00,Southern Health-Santé Sud,34,3646,405,3154,87
2020/12/07 06:00:00+00,Winnipeg,138,12088,3768,8015,305
2020/12/08 06:00:00+00,All,257,19665,4841,14362,462
2020/12/08 06:00:00+00,Interlake-Eastern,23,1305,241,1045,19
2020/12/08 06:00:00+00,Northern,19,1222,322,888,12
2020/12/08 06:00:00+00,Prairie Mountain Health,16,1205,174,1006,25
2020/12/08 06:00:00+00,Southern Health-Santé Sud,23,3669,389,3191,89
2020/12/08 06:00:00+00,Winnipeg,176,12264,3715,8232,317
2020/12/09 06:00:00+00,All,309,19974,4871,14631,472
2020/12/09 06:00:00+00,Interlake-Eastern,35,1340,256,1065,19
2020/12/09 06:00:00+00,Northern,42,1264,352,900,12
2020/12/09 06:00:00+00,Prairie Mountain Health,12,1217,172,1020,25
2020/12/09 06:00:00+00,Southern Health-Santé Sud,51,3720,395,3233,92
2020/12/09 06:00:00+00,Winnipeg,169,12433,3696,8413,324
2020/12/10 06:00:00+00,All,449,20423,4948,14988,487
2020/12/10 06:00:00+00,Interlake-Eastern,41,1381,272,1089,20
2020/12/10 06:00:00+00,Northern,144,1408,479,916,13
2020/12/10 06:00:00+00,Prairie Mountain Health,36,1253,183,1045,25
2020/12/10 06:00:00+00,Southern Health-Santé Sud,38,3758,371,3292,95
2020/12/10 06:00:00+00,Winnipeg,190,12623,3643,8646,334
2020/12/11 06:00:00+00,All,373,20796,5027,15267,502
2020/12/11 06:00:00+00,Interlake-Eastern,52,1433,292,1120,21
2020/12/11 06:00:00+00,Northern,37,1445,489,943,13
2020/12/11 06:00:00+00,Prairie Mountain Health,29,1282,183,1074,25
2020/12/11 06:00:00+00,Southern Health-Santé Sud,29,3787,362,3330,95
2020/12/11 06:00:00+00,Winnipeg,226,12849,3701,8800,348
2020/12/12 06:00:00+00,All,246,21042,5041,15489,512
2020/12/12 06:00:00+00,Interlake-Eastern,18,1451,280,1150,21
2020/12/12 06:00:00+00,Northern,39,1484,509,961,14
2020/12/12 06:00:00+00,Prairie Mountain Health,14,1296,181,1089,26
2020/12/12 06:00:00+00,Southern Health-Santé Sud,20,3807,365,3347,95
2020/12/12 06:00:00+00,Winnipeg,155,13004,3706,8942,356
2020/12/13 06:00:00+00,All,244,21286,5037,15726,523
2020/12/13 06:00:00+00,Interlake-Eastern,11,1462,275,1166,21
2020/12/13 06:00:00+00,Northern,20,1504,512,978,14
2020/12/13 06:00:00+00,Prairie Mountain Health,12,1308,182,1099,27
2020/12/13 06:00:00+00,Southern Health-Santé Sud,35,3842,380,3367,95
2020/12/13 06:00:00+00,Winnipeg,166,13170,3688,9116,366
2020/12/14 06:00:00+00,All,260,21546,4925,16083,538
2020/12/14 06:00:00+00,Interlake-Eastern,16,1478,255,1200,23
2020/12/14 06:00:00+00,Northern,52,1556,544,998,14
2020/12/14 06:00:00+00,Prairie Mountain Health,60,1368,202,1138,28
2020/12/14 06:00:00+00,Southern Health-Santé Sud,20,3862,358,3407,97
2020/12/14 06:00:00+00,Winnipeg,112,13282,3566,9340,376
2020/12/15 06:00:00+00,All,285,21831,4942,16337,552
2020/12/15 06:00:00+00,Interlake-Eastern,24,1502,259,1219,24
2020/12/15 06:00:00+00,Northern,45,1601,573,1014,14
2020/12/15 06:00:00+00,Prairie Mountain Health,30,1398,188,1182,28
2020/12/15 06:00:00+00,Southern Health-Santé Sud,29,3891,347,3446,98
2020/12/15 06:00:00+00,Winnipeg,157,13439,3575,9476,388
2020/12/16 06:00:00+00,All,224,22055,4905,16581,569
2020/12/16 06:00:00+00,Interlake-Eastern,21,1523,255,1242,26
2020/12/16 06:00:00+00,Northern,49,1650,598,1036,16
2020/12/16 06:00:00+00,Prairie Mountain Health,11,1409,170,1211,28
2020/12/16 06:00:00+00,Southern Health-Santé Sud,29,3920,344,3475,101
2020/12/16 06:00:00+00,Winnipeg,114,13553,3538,9617,398
2020/12/17 06:00:00+00,All,348,22403,4628,17195,580
2020/12/17 06:00:00+00,Interlake-Eastern,44,1567,276,1264,27
2020/12/17 06:00:00+00,Northern,91,1741,665,1059,17
2020/12/17 06:00:00+00,Prairie Mountain Health,32,1441,172,1240,29
2020/12/17 06:00:00+00,Southern Health-Santé Sud,48,3968,357,3507,104
2020/12/17 06:00:00+00,Winnipeg,133,13686,3158,10125,403
2020/12/18 06:00:00+00,All,240,22643,4695,17364,584
2020/12/18 06:00:00+00,Interlake-Eastern,31,1598,291,1280,27
2020/12/18 06:00:00+00,Northern,50,1791,693,1081,17
2020/12/18 06:00:00+00,Prairie Mountain Health,16,1457,165,1263,29
2020/12/18 06:00:00+00,Southern Health-Santé Sud,33,4001,369,3528,104
2020/12/18 06:00:00+00,Winnipeg,110,13796,3177,10212,407
2020/12/19 06:00:00+00,All,223,22866,4756,17516,594
2020/12/19 06:00:00+00,Interlake-Eastern,15,1613,297,1289,27
2020/12/19 06:00:00+00,Northern,26,1817,704,1096,17
2020/12/19 06:00:00+00,Prairie Mountain Health,14,1471,156,1284,31
2020/12/19 06:00:00+00,Southern Health-Santé Sud,38,4039,381,3553,105
2020/12/19 06:00:00+00,Winnipeg,130,13926,3218,10294,414
2020/12/20 06:00:00+00,All,168,23034,4779,17655,600
2020/12/20 06:00:00+00,Interlake-Eastern,9,1622,296,1299,27
2020/12/20 06:00:00+00,Northern,23,1840,708,1115,17
2020/12/20 06:00:00+00,Prairie Mountain Health,6,1477,149,1297,31
2020/12/20 06:00:00+00,Southern Health-Santé Sud,42,4081,404,3571,106
2020/12/20 06:00:00+00,Winnipeg,88,14014,3222,10373,419
2020/12/21 06:00:00+00,All,153,23187,3453,19119,615
2020/12/21 06:00:00+00,Interlake-Eastern,9,1631,259,1343,29
2020/12/21 06:00:00+00,Northern,24,1864,703,1144,17
2020/12/21 06:00:00+00,Prairie Mountain Health,13,1490,120,1338,32
2020/12/21 06:00:00+00,Southern Health-Santé Sud,17,4098,312,3677,109
2020/12/21 06:00:00+00,Winnipeg,90,14104,2059,11617,428
2020/12/22 06:00:00+00,All,202,23389,3474,19291,624
2020/12/22 06:00:00+00,Interlake-Eastern,14,1645,258,1357,30
2020/12/22 06:00:00+00,Northern,30,1894,709,1168,17
2020/12/22 06:00:00+00,Prairie Mountain Health,12,1502,113,1357,32
2020/12/22 06:00:00+00,Southern Health-Santé Sud,24,4122,309,3703,110
2020/12/22 06:00:00+00,Winnipeg,122,14226,2085,11706,435
2020/12/23 06:00:00+00,All,241,23630,3538,19454,638
2020/12/23 06:00:00+00,Interlake-Eastern,41,1686,281,1375,30
2020/12/23 06:00:00+00,Northern,39,1933,731,1184,18
2020/12/23 06:00:00+00,Prairie Mountain Health,3,1505,99,1374,32
2020/12/23 06:00:00+00,Southern Health-Santé Sud,40,4162,310,3740,112
2020/12/23 06:00:00+00,Winnipeg,118,14344,2117,11781,446
2020/12/24 06:00:00+00,All,176,23806,3530,19625,651
2020/12/24 06:00:00+00,Interlake-Eastern,23,1709,264,1413,32
2020/12/24 06:00:00+00,Northern,27,1960,737,1205,18
2020/12/24 06:00:00+00,Prairie Mountain Health,7,1512,102,1378,32
2020/12/24 06:00:00+00,Southern Health-Santé Sud,17,4179,309,3757,113
2020/12/24 06:00:00+00,Winnipeg,102,14446,2118,11872,456
2020/12/25 06:00:00+00,All,198,24004,3571,19777,656
2020/12/25 06:00:00+00,Interlake-Eastern,57,1766,308,1426,32
2020/12/25 06:00:00+00,Northern,24,1984,743,1221,20
2020/12/25 06:00:00+00,Prairie Mountain Health,7,1519,102,1385,32
2020/12/25 06:00:00+00,Southern Health-Santé Sud,27,4206,311,3780,115
2020/12/25 06:00:00+00,Winnipeg,83,14529,2107,11965,457
2020/12/26 06:00:00+00,All,146,24150,3566,19916,668
2020/12/26 06:00:00+00,Interlake-Eastern,20,1786,312,1441,33
2020/12/26 06:00:00+00,Northern,48,2032,774,1237,21
2020/12/26 06:00:00+00,Prairie Mountain Health,10,1529,99,1398,32
2020/12/26 06:00:00+00,Southern Health-Santé Sud,15,4221,301,3805,115
2020/12/26 06:00:00+00,Winnipeg,53,14582,2080,12035,467
2020/12/27 06:00:00+00,All,116,24266,3538,20055,673
2020/12/27 06:00:00+00,Interlake-Eastern,9,1795,313,1449,33
2020/12/27 06:00:00+00,Northern,20,2052,771,1260,21
2020/12/27 06:00:00+00,Prairie Mountain Health,12,1541,92,1416,33
2020/12/27 06:00:00+00,Southern Health-Santé Sud,24,4245,305,3825,115
2020/12/27 06:00:00+00,Winnipeg,51,14633,2057,12105,471
2020/12/28 06:00:00+00,All,124,24390,3507,20205,678
2020/12/28 06:00:00+00,Interlake-Eastern,6,1801,312,1456,33
2020/12/28 06:00:00+00,Northern,2,2054,760,1273,21
2020/12/28 06:00:00+00,Prairie Mountain Health,6,1547,86,1427,34
2020/12/28 06:00:00+00,Southern Health-Santé Sud,21,4266,299,3851,116
2020/12/28 06:00:00+00,Winnipeg,89,14722,2050,12198,474
2020/12/29 06:00:00+00,All,125,24515,3541,20293,681
2020/12/29 06:00:00+00,Interlake-Eastern,11,1812,313,1466,33
2020/12/29 06:00:00+00,Northern,8,2062,756,1284,22
2020/12/29 06:00:00+00,Prairie Mountain Health,7,1554,87,1432,35
2020/12/29 06:00:00+00,Southern Health-Santé Sud,9,4275,293,3866,116
2020/12/29 06:00:00+00,Winnipeg,90,14812,2092,12245,475
2020/12/30 06:00:00+00,All,185,24700,3604,20412,684
2020/12/30 06:00:00+00,Interlake-Eastern,17,1829,320,1476,33
2020/12/30 06:00:00+00,Northern,38,2100,781,1297,22
2020/12/30 06:00:00+00,Prairie Mountain Health,8,1562,91,1436,35
2020/12/30 06:00:00+00,Southern Health-Santé Sud,30,4305,299,3890,116
2020/12/30 06:00:00+00,Winnipeg,92,14904,2113,12313,478
2020/12/31 06:00:00+00,All,154,24854,3633,20530,691
2020/12/31 06:00:00+00,Interlake-Eastern,7,1836,321,1482,33
2020/12/31 06:00:00+00,Northern,23,2123,788,1313,22
2020/12/31 06:00:00+00,Prairie Mountain Health,4,1566,88,1443,35
2020/12/31 06:00:00+00,Southern Health-Santé Sud,17,4322,293,3913,116
2020/12/31 06:00:00+00,Winnipeg,103,15007,2143,12379,485
2021/01/01 06:00:00+00,All,180,25034,3644,20692,698
2021/01/01 06:00:00+00,Interlake-Eastern,9,1845,294,1517,34
2021/01/01 06:00:00+00,Northern,30,2153,803,1328,22
2021/01/01 06:00:00+00,Prairie Mountain Health,8,1574,92,1447,35
2021/01/01 06:00:00+00,Southern Health-Santé Sud,18,4340,285,3937,118
2021/01/01 06:00:00+00,Winnipeg,115,15122,2170,12463,489
2021/01/02 06:00:00+00,All,94,25128,3560,20867,701
2021/01/02 06:00:00+00,Interlake-Eastern,3,1848,231,1583,34
2021/01/02 06:00:00+00,Northern,11,2164,798,1344,22
2021/01/02 06:00:00+00,Prairie Mountain Health,8,1582,94,1453,35
2021/01/02 06:00:00+00,Southern Health-Santé Sud,14,4354,290,3946,118
2021/01/02 06:00:00+00,Winnipeg,58,15180,2147,12541,492
2021/01/03 06:00:00+00,All,122,25250,3569,20976,705
2021/01/03 06:00:00+00,Interlake-Eastern,8,1856,234,1588,34
2021/01/03 06:00:00+00,Northern,3,2167,783,1362,22
2021/01/03 06:00:00+00,Prairie Mountain Health,7,1589,93,1460,36
2021/01/03 06:00:00+00,Southern Health-Santé Sud,16,4370,293,3959,118
2021/01/03 06:00:00+00,Winnipeg,88,15268,2166,12607,495
2021/01/04 06:00:00+00,All,131,25381,3597,21070,714
2021/01/04 06:00:00+00,Interlake-Eastern,20,1876,238,1604,34
2021/01/04 06:00:00+00,Northern,16,2183,792,1368,23
2021/01/04 06:00:00+00,Prairie Mountain Health,9,1598,100,1462,36
2021/01/04 06:00:00+00,Southern Health-Santé Sud,11,4381,286,3976,119
2021/01/04 06:00:00+00,Winnipeg,75,15343,2181,12660,502
2021/01/05 06:00:00+00,All,185,25566,3682,21161,723
2021/01/05 06:00:00+00,Interlake-Eastern,8,1884,238,1611,35
2021/01/05 06:00:00+00,Northern,50,2233,835,1375,23
2021/01/05 06:00:00+00,Prairie Mountain Health,11,1609,102,1469,38
2021/01/05 06:00:00+00,Southern Health-Santé Sud,12,4393,277,3997,119
2021/01/05 06:00:00+00,Winnipeg,104,15447,2230,12709,508
2021/01/06 06:00:00+00,All,179,25745,3747,21267,731
2021/01/06 06:00:00+00,Interlake-Eastern,14,1898,249,1614,35
2021/01/06 06:00:00+00,Northern,37,2270,863,1384,23
2021/01/06 06:00:00+00,Prairie Mountain Health,17,1626,109,1477,40
2021/01/06 06:00:00+00,Southern Health-Santé Sud,16,4409,275,4014,120
2021/01/06 06:00:00+00,Winnipeg,95,15542,2251,12778,513
2021/01/07 06:00:00+00,All,226,25971,3824,21409,738
2021/01/07 06:00:00+00,Interlake-Eastern,15,1913,254,1624,35
2021/01/07 06:00:00+00,Northern,71,2341,926,1392,23
2021/01/07 06:00:00+00,Prairie Mountain Health,27,1653,123,1490,40
2021/01/07 06:00:00+00,Southern Health-Santé Sud,13,4422,269,4033,120
2021/01/07 06:00:00+00,Winnipeg,100,15642,2252,12870,520
2021/01/08 06:00:00+00,All,200,26171,3896,21531,744
2021/01/08 06:00:00+00,Interlake-Eastern,7,1920,249,1636,35
2021/01/08 06:00:00+00,Northern,48,2389,964,1402,23
2021/01/08 06:00:00+00,Prairie Mountain Health,39,1692,144,1508,40
2021/01/08 06:00:00+00,Southern Health-Santé Sud,17,4439,273,4045,121
2021/01/08 06:00:00+00,Winnipeg,89,15731,2266,12940,525
2021/01/09 06:00:00+00,All,140,26311,3930,21632,749
2021/01/09 06:00:00+00,Interlake-Eastern,7,1927,250,1642,35
2021/01/09 06:00:00+00,Northern,44,2433,996,1414,23
2021/01/09 06:00:00+00,Prairie Mountain Health,9,1701,138,1522,41
2021/01/09 06:00:00+00,Southern Health-Santé Sud,15,4454,272,4061,121
2021/01/09 06:00:00+00,Winnipeg,65,15796,2274,12993,529
2021/01/10 06:00:00+00,All,135,26446,2722,22972,752
2021/01/10 06:00:00+00,Interlake-Eastern,10,1937,234,1668,35
2021/01/10 06:00:00+00,Northern,35,2468,1019,1425,24
2021/01/10 06:00:00+00,Prairie Mountain Health,27,1728,127,1560,41
2021/01/10 06:00:00+00,Southern Health-Santé Sud,14,4468,237,4110,121
2021/01/10 06:00:00+00,Winnipeg,49,15845,1105,14209,531
2021/01/11 06:00:00+00,All,103,26549,2588,23204,757
2021/01/11 06:00:00+00,Interlake-Eastern,6,1943,238,1670,35
2021/01/11 06:00:00+00,Northern,9,2477,1013,1440,24
2021/01/11 06:00:00+00,Prairie Mountain Health,24,1752,132,1578,42
2021/01/11 06:00:00+00,Southern Health-Santé Sud,8,4476,219,4136,121
2021/01/11 06:00:00+00,Winnipeg,56,15901,986,14380,535
2021/01/12 06:00:00+00,All,149,26698,2445,23489,764
2021/01/12 06:00:00+00,Interlake-Eastern,6,1949,236,1678,35
2021/01/12 06:00:00+00,Northern,71,2548,1060,1463,25
2021/01/12 06:00:00+00,Prairie Mountain Health,11,1763,131,1588,44
2021/01/12 06:00:00+00,Southern Health-Santé Sud,7,4483,209,4153,121
2021/01/12 06:00:00+00,Winnipeg,54,15955,809,14607,539
2021/01/13 06:00:00+00,All,257,26955,2457,23733,765
2021/01/13 06:00:00+00,Interlake-Eastern,13,1962,240,1687,35
2021/01/13 06:00:00+00,Northern,134,2682,1164,1493,25
2021/01/13 06:00:00+00,Prairie Mountain Health,25,1788,138,1606,44
2021/01/13 06:00:00+00,Southern Health-Santé Sud,11,4494,200,4173,121
